,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
314,5,8,2,5,1,0,0,0,4,4,1,1,1,0,0,1,0,3,0,9,0
315,2,2,1,2,0,0,0,0,6,2,1,1,1,0,0,0,0,6,1,2,1
316,2,0,1,1,0,0,0,1,1,2,1,2,1,0,0,1,0,4,0,9,0
317,3,2,0,2,0,1,0,1,0,4,1,2,1,0,0,1,0,5,0,7,0
318,5,2,0,2,0,0,0,1,0,3,2,3,1,0,0,1,0,5,0,7,0
319,3,3,0,0,1,1,0,1,0,4,1,1,1,0,0,1,0,5,0,7,0
320,3,0,0,0,0,1,0,0,0,1,1,1,0,1,2,0,1,2,1,5,0
321,4,9,2,4,0,0,0,1,1,4,1,8,1,0,0,1,0,4,0,9,0
322,3,2,2,2,0,1,0,1,1,0,1,3,1,0,0,1,0,4,0,9,0
323,3,1,0,1,0,1,0,0,4,3,1,1,1,0,0,1,0,3,0,9,0
324,3,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,5,0,7,0
325,2,2,0,2,0,1,0,1,0,0,1,1,1,0,0,1,0,5,0,7,0
326,2,2,1,2,1,0,0,0,0,0,1,10,1,0,0,0,1,2,1,5,0
327,6,5,0,3,1,1,0,1,4,4,1,15,1,0,0,1,0,3,0,9,0
328,5,1,0,1,0,0,0,0,0,2,1,2,1,0,0,0,1,2,1,5,0
329,3,2,1,2,0,1,0,0,5,1,1,1,1,0,0,1,0,5,0,9,0
330,5,2,0,2,0,1,0,0,4,3,1,5,1,0,0,1,0,3,0,9,0
331,2,4,1,2,0,1,0,1,0,4,1,3,1,0,0,1,0,5,0,7,0
332,4,3,0,2,0,1,0,1,0,1,1,4,1,0,0,1,0,5,0,7,0
333,5,6,0,2,0,0,0,0,8,4,1,1,1,0,0,0,0,2,1,5,0
334,3,0,2,4,1,1,0,0,0,1,1,1,1,0,0,0,1,2,1,5,0
335,5,3,2,2,1,1,0,0,0,0,1,1,1,1,1,0,1,2,1,5,0
336,4,2,0,1,0,1,0,1,0,2,1,3,1,0,0,1,0,5,0,7,0
337,4,10,0,2,1,0,0,1,0,4,1,1,1,0,0,1,0,5,0,7,0
338,8,8,0,5,0,1,0,0,0,2,2,2,1,0,0,0,1,2,1,5,1
339,4,5,2,3,0,0,0,0,0,2,1,1,1,0,0,0,1,2,1,5,0
340,3,2,0,1,0,0,0,0,1,1,1,1,0,2,2,0,0,4,1,1,1
341,4,5,0,1,0,0,0,0,5,4,1,1,1,0,0,1,0,5,0,9,0
342,3,1,0,4,0,1,0,0,2,4,1,2,1,0,0,0,0,3,1,8,0
343,2,1,1,0,1,1,2,1,1,2,1,2,1,0,0,1,0,4,0,9,0
344,5,11,0,6,1,0,0,0,5,0,1,5,1,0,0,1,0,5,0,9,0
345,4,0,0,0,0,1,0,0,0,4,2,5,0,1,2,0,1,2,1,5,0
346,5,4,0,5,1,1,2,1,0,1,1,7,1,0,0,1,0,5,0,7,0
347,3,0,0,1,1,1,0,0,4,2,1,3,1,0,0,1,0,3,0,9,0
348,4,0,0,5,1,0,2,0,5,2,1,1,1,0,0,1,0,5,0,9,0
349,5,2,2,2,1,1,0,1,5,0,1,1,1,0,0,1,0,5,0,9,0
350,4,2,0,2,1,1,0,1,0,0,1,6,1,0,0,1,0,5,0,7,0
351,5,5,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,3,1,8,0
352,4,2,0,2,0,0,0,1,0,2,1,1,1,0,0,1,0,5,0,7,0
353,4,5,0,3,0,0,0,1,0,4,1,1,1,0,0,1,0,5,0,7,0
354,5,11,0,4,0,1,0,1,0,0,1,4,1,0,0,1,0,5,0,7,0
355,3,3,0,2,0,1,0,0,2,3,1,4,1,0,0,0,0,3,1,8,0
356,2,1,0,1,0,1,0,0,4,3,1,3,1,0,0,1,0,3,0,9,0
357,4,2,2,1,0,0,0,0,0,4,1,8,1,1,1,0,1,2,1,5,0
358,3,2,1,2,0,1,0,0,0,1,1,7,1,0,0,0,1,2,1,5,0
359,3,1,0,0,0,1,0,0,4,4,1,2,1,0,0,1,0,3,0,9,0
360,3,2,1,2,0,0,0,0,4,3,1,1,1,0,0,1,0,3,0,9,0
361,3,0,0,3,1,0,2,1,1,4,1,3,1,0,0,1,0,4,0,9,0
362,4,10,0,1,0,0,0,0,4,1,1,1,1,0,0,1,0,3,0,9,0
363,4,1,1,5,1,0,2,0,0,3,1,2,1,0,0,0,1,2,1,5,0
364,4,5,0,3,0,0,0,0,5,0,1,8,1,0,0,1,0,5,0,9,1
365,4,0,0,5,0,1,0,1,0,1,2,2,1,0,0,1,0,5,0,7,0
366,2,2,0,1,0,0,0,0,0,1,1,3,1,0,0,0,1,2,1,5,0
367,5,6,0,2,1,0,2,0,5,3,1,1,1,0,0,1,0,5,0,9,0
368,2,6,1,2,0,0,0,0,4,4,1,2,1,0,0,1,0,3,0,9,0
369,3,0,0,4,0,0,0,1,0,1,1,1,1,0,0,1,0,5,0,7,0
370,4,2,2,2,1,1,0,0,5,4,1,2,1,0,0,1,0,5,0,9,0
371,3,1,2,1,1,0,0,0,0,3,1,1,1,0,0,0,1,2,1,5,0
372,4,10,0,5,0,0,0,0,5,1,1,2,1,0,0,1,0,5,0,9,0
373,3,0,0,0,0,0,0,0,4,2,1,3,1,0,0,1,0,3,0,9,0
374,4,6,2,5,0,1,0,1,0,0,1,2,1,0,0,1,0,5,0,7,0
375,3,5,1,3,0,2,1,0,5,2,1,7,1,0,0,1,0,5,0,9,0
376,4,3,0,3,1,1,0,1,1,2,1,1,1,0,0,1,0,4,0,9,0
377,5,0,0,0,1,0,0,0,5,4,1,3,1,0,0,1,0,5,0,9,0
378,3,2,0,2,0,1,0,0,0,3,1,3,1,0,0,0,1,2,1,5,0
379,3,2,2,1,0,1,0,1,0,3,1,10,1,0,0,1,0,5,0,7,0
380,4,0,0,0,1,0,0,1,1,2,1,1,1,0,0,1,0,4,0,9,0
381,3,10,0,1,0,1,0,0,0,2,1,1,0,1,2,0,1,2,1,5,1
382,3,2,1,1,0,0,0,0,4,4,2,5,1,0,0,1,0,3,0,9,0
383,5,1,2,6,0,1,0,0,0,0,1,3,1,0,0,0,1,2,1,5,0
384,3,2,1,6,0,1,2,1,0,0,1,4,1,0,0,1,0,5,0,7,0
385,4,10,0,5,0,1,0,0,0,1,1,2,1,0,0,0,1,2,1,5,0
386,3,1,0,1,0,2,1,1,0,2,1,2,1,0,0,1,0,5,0,7,0
387,2,5,1,2,0,1,0,0,0,2,1,2,1,0,0,0,1,2,1,5,0
388,3,2,2,1,0,0,2,1,0,2,1,2,1,1,1,0,1,2,1,5,0
389,4,2,0,1,0,1,0,0,0,1,1,2,1,0,0,0,1,2,1,5,0
390,3,6,0,2,0,0,0,0,2,3,1,1,1,0,0,0,0,3,1,8,0
391,3,5,1,2,1,1,0,0,8,2,2,1,1,0,0,0,0,2,1,5,0
392,3,4,0,0,0,0,2,0,4,3,1,1,1,0,0,1,0,3,0,9,0
393,3,5,0,1,1,0,0,0,5,1,1,2,1,0,0,1,0,5,0,9,0
394,5,2,0,0,0,1,0,0,5,3,1,1,1,0,0,1,0,5,0,9,0
395,3,2,1,2,0,1,0,0,5,2,1,1,1,0,0,1,0,5,0,9,0
396,3,0,0,0,0,0,0,0,4,4,1,1,1,0,0,1,0,3,0,9,0
397,3,2,1,1,0,1,2,0,4,4,1,6,1,0,0,1,0,3,0,9,0
398,4,4,2,2,0,1,2,0,0,0,1,1,1,0,0,0,1,2,1,5,0
399,3,2,1,2,0,1,0,0,2,0,1,2,1,1,1,0,0,3,1,8,0
400,5,6,2,2,0,1,0,0,0,1,1,2,1,0,0,0,1,2,1,5,0
401,4,4,1,0,0,1,0,1,0,2,1,10,1,0,0,1,0,5,0,7,0
402,3,5,1,2,0,0,0,0,5,3,3,5,1,0,0,1,0,5,0,9,0
403,4,2,1,2,0,0,0,0,4,0,1,1,1,0,0,1,0,3,0,9,0
404,4,5,0,3,0,1,2,0,5,3,2,2,1,0,0,1,0,5,0,9,0
405,5,8,0,5,0,0,0,0,8,3,1,1,0,1,2,0,0,2,1,5,0
406,4,0,0,5,1,0,0,1,0,3,1,1,1,0,0,1,0,5,0,7,0
407,3,5,2,3,0,0,0,1,0,0,1,1,1,0,0,1,0,5,0,7,0
408,4,5,0,4,0,1,2,1,0,4,1,1,1,0,0,1,0,5,0,7,0
409,5,3,0,5,1,1,0,0,4,3,1,2,1,0,0,1,0,3,0,9,0
410,5,0,0,6,0,0,0,0,5,1,1,3,1,0,0,1,0,5,0,9,0
411,3,0,0,6,1,1,2,1,0,1,1,1,1,0,0,1,0,5,0,7,0
412,5,0,0,5,0,1,0,0,5,4,1,2,1,0,0,1,0,5,0,9,0
413,3,2,1,2,1,1,0,1,0,1,1,4,1,0,0,1,0,5,0,7,0
414,3,0,0,4,0,0,0,0,2,4,1,2,1,0,0,0,0,3,1,8,0
415,4,2,0,1,0,1,0,0,5,2,1,1,1,0,0,1,0,5,0,9,0
416,4,0,0,5,0,1,2,0,0,1,1,1,1,1,1,0,1,2,1,5,0
417,3,5,1,2,0,1,0,0,5,3,1,7,1,0,0,1,0,5,0,9,0
418,4,5,2,5,0,0,0,1,0,4,1,1,1,0,0,1,0,5,0,7,0
419,2,6,1,2,0,0,0,1,0,4,1,2,1,0,0,1,0,5,0,7,0
420,4,0,0,1,0,0,2,0,2,2,1,2,0,3,2,0,0,1,1,1,1
421,2,2,1,1,0,0,0,1,0,0,1,3,1,0,0,1,0,5,0,7,0
422,3,5,0,3,0,2,1,1,0,4,1,2,1,0,0,1,0,5,0,7,0
423,2,7,1,1,0,1,0,0,4,1,1,1,1,1,1,0,1,6,1,4,0
424,4,6,0,2,0,0,0,0,2,3,1,6,1,0,0,0,0,3,1,8,0
425,6,0,0,4,0,0,2,0,0,0,1,1,0,2,2,0,0,4,1,2,1
426,5,2,2,0,0,1,0,1,0,0,1,4,1,0,0,1,0,5,0,7,0
427,4,5,0,3,1,0,0,1,0,4,1,9,1,0,0,1,0,5,0,7,0
428,5,2,0,5,0,0,0,0,8,0,2,1,1,1,1,0,0,2,1,5,0
429,5,0,0,5,0,0,0,0,5,3,1,2,1,0,0,1,0,5,0,9,0
430,4,0,2,0,0,0,0,0,4,1,1,3,1,0,0,1,0,3,0,9,0
431,5,0,0,5,1,0,2,0,0,1,1,1,1,0,0,0,1,2,1,5,0
432,5,3,0,2,0,1,0,1,4,1,1,1,1,0,0,1,0,3,0,9,0
433,3,2,1,2,0,0,0,0,5,3,1,1,1,0,0,1,0,5,0,9,0
434,3,2,1,2,0,0,0,0,5,1,1,1,1,0,0,1,0,5,0,9,0
435,4,2,1,2,0,0,0,0,4,3,2,1,1,0,0,1,0,3,0,9,0
436,4,6,0,2,0,0,0,0,2,0,1,1,1,1,1,0,0,3,1,8,0
437,4,4,0,2,0,1,0,0,4,2,1,2,1,0,0,1,0,3,0,9,0
438,4,0,0,6,0,0,0,0,0,4,1,7,1,0,0,0,1,2,1,5,0
439,2,7,1,1,1,1,0,0,4,4,1,1,1,0,0,1,0,3,0,9,0
440,4,6,0,2,0,1,0,0,4,2,2,3,1,0,0,1,0,3,0,9,0
441,5,10,0,5,0,0,0,1,3,4,1,1,1,0,0,0,0,5,1,1,0
442,4,2,0,1,0,0,0,0,5,0,1,1,1,0,0,1,0,5,0,9,0
443,4,0,0,5,0,1,2,1,1,4,1,1,1,0,0,1,0,4,0,9,0
444,4,2,0,1,0,1,0,0,5,0,1,1,1,0,0,1,0,5,0,9,0
445,4,0,0,1,1,0,0,1,0,2,1,1,1,0,0,1,0,5,0,7,0
446,3,1,0,1,0,1,0,0,0,0,1,2,1,0,0,0,1,2,1,5,0
447,3,2,1,3,0,0,0,1,0,2,1,11,1,0,0,1,0,5,0,7,0
448,6,9,2,3,0,0,0,0,2,2,2,2,0,5,2,0,0,1,1,1,1
449,4,5,0,2,0,0,2,0,0,0,1,4,1,0,0,0,1,2,1,5,0
450,7,8,0,2,0,0,0,0,6,0,1,1,1,0,0,0,1,1,1,5,1
451,3,6,1,5,0,1,0,1,0,2,1,7,1,0,0,1,0,5,0,7,0
452,3,6,0,2,0,0,0,0,5,1,1,3,1,0,0,1,0,5,0,9,0
453,3,5,0,3,0,0,0,1,0,1,1,4,1,0,0,0,1,2,1,5,0
454,4,5,0,3,0,0,0,0,2,3,1,1,1,1,1,0,0,3,1,8,0
455,2,0,1,0,0,0,2,0,4,3,1,2,1,0,0,1,0,3,0,9,0
456,6,3,0,6,0,1,0,0,5,3,1,2,1,0,0,0,1,7,1,4,0
457,4,6,0,2,0,0,0,0,4,3,1,1,1,0,0,1,0,3,0,9,0
458,3,5,0,2,0,1,0,1,2,1,1,2,1,0,0,0,0,3,1,8,0
459,3,2,0,2,0,0,0,0,5,3,1,7,1,0,0,1,0,5,0,9,0
460,4,4,0,2,1,0,0,1,0,3,2,2,1,0,0,1,0,5,0,7,0
461,4,1,0,2,0,0,0,0,8,2,1,1,1,0,0,0,0,2,1,5,0
462,4,6,0,2,0,1,2,0,5,4,1,3,1,0,0,1,0,5,0,9,0
463,3,5,0,2,0,1,0,0,1,0,1,1,0,1,2,0,0,4,1,1,0
464,4,0,0,5,1,1,0,1,1,1,1,1,1,0,0,1,0,4,0,9,0
465,3,9,0,5,0,2,1,0,5,4,1,14,1,0,0,1,0,5,0,9,0
466,4,6,2,4,0,1,0,0,2,3,1,1,1,0,0,0,0,3,1,8,0
467,6,11,0,2,0,1,2,1,0,3,1,1,1,0,0,1,0,5,0,7,0
468,3,1,1,1,0,2,1,0,0,1,1,1,1,1,1,0,1,2,1,5,0
469,4,4,1,3,0,0,0,0,0,2,2,5,1,1,1,0,1,2,1,5,1
470,2,1,0,1,0,0,0,0,4,0,1,1,1,0,0,1,0,3,0,9,0
471,3,0,0,0,0,1,0,0,4,1,3,1,1,0,0,1,0,3,0,9,1
472,2,2,0,2,0,0,0,1,1,0,1,1,1,0,0,1,0,4,0,9,0
473,3,5,2,2,0,0,0,0,5,3,1,1,1,0,0,1,0,5,0,9,0
474,4,0,0,5,0,2,1,1,1,3,2,3,1,0,0,1,0,4,0,9,0
475,2,5,1,2,0,1,0,0,4,1,1,1,1,0,0,1,0,3,0,9,0
476,4,2,0,2,0,1,0,1,0,3,1,1,1,0,0,1,0,5,0,7,0
477,1,7,1,6,0,1,0,0,3,3,1,1,0,1,2,0,1,8,1,2,1
478,2,2,0,1,0,1,2,1,0,4,1,4,1,0,0,1,0,5,0,7,0
479,2,5,0,3,0,1,0,1,0,0,2,3,1,0,0,1,0,5,0,7,1
480,5,11,0,6,1,1,0,0,5,2,1,4,1,0,0,1,0,5,0,9,0
481,3,4,0,0,1,1,0,0,5,3,1,1,1,0,0,1,0,5,0,9,0
482,4,0,1,0,0,1,0,1,1,2,1,1,1,0,0,1,0,4,0,9,0
483,3,5,1,2,0,1,0,1,7,3,1,1,1,0,0,0,0,4,0,8,1
484,5,2,0,6,1,1,0,1,1,0,1,16,1,0,0,1,0,4,0,9,0
485,5,0,0,5,1,0,0,1,1,4,1,2,1,0,0,1,0,4,0,9,0
486,4,3,0,5,0,0,0,0,0,4,3,2,1,0,0,0,1,2,1,5,1
487,2,0,1,0,0,0,0,0,4,0,2,2,1,0,0,1,0,3,0,9,0
488,4,2,0,2,0,0,0,0,5,4,1,1,1,0,0,1,0,5,0,9,0
489,3,1,0,5,0,1,0,1,0,3,1,2,1,0,0,1,0,5,0,7,0
490,4,0,0,5,1,1,0,0,0,4,2,1,1,1,1,0,1,2,1,5,0
491,4,6,2,2,0,0,0,0,8,0,1,1,1,0,0,0,0,2,1,5,0
492,5,3,0,0,1,0,0,1,1,2,2,2,1,0,0,1,0,4,0,9,0
493,5,0,0,1,0,0,0,0,0,1,2,1,1,1,1,0,1,2,1,5,1
494,3,6,0,2,0,0,0,0,0,0,3,1,1,0,0,0,1,2,1,5,1
495,3,5,0,3,0,1,0,0,0,0,1,2,1,1,1,0,1,2,1,5,0
496,2,0,1,1,0,1,0,0,4,1,1,1,1,0,0,1,0,3,0,9,0
497,3,2,1,2,0,1,0,1,0,1,1,1,1,0,0,1,0,5,0,7,0
498,2,0,0,4,0,1,0,1,0,1,1,1,1,0,0,1,0,5,0,7,0
499,2,11,1,2,0,0,2,0,1,4,2,1,1,2,1,0,1,4,1,4,0
500,3,2,0,4,0,0,2,0,2,1,1,2,1,0,0,0,0,3,1,8,0
501,5,11,0,6,1,1,0,1,1,3,2,1,1,0,0,1,0,4,0,9,1
502,3,6,2,2,0,1,0,0,0,4,1,3,1,0,0,0,1,2,1,5,0
503,2,4,1,2,0,0,2,1,1,1,1,1,1,0,0,1,0,4,0,9,0
504,3,9,0,5,1,0,0,0,5,3,1,6,1,0,0,1,0,5,0,9,0
505,2,0,0,3,0,1,0,1,0,1,1,8,1,0,0,0,1,2,1,5,0
506,4,5,1,2,0,0,2,0,5,1,1,8,1,0,0,1,0,5,0,9,0
507,6,6,0,6,1,1,0,0,4,2,1,1,1,0,0,1,0,3,0,9,0
508,3,5,1,2,0,1,2,0,5,0,1,2,1,0,0,1,0,5,0,9,0
509,3,6,0,2,0,0,0,0,0,1,1,3,1,0,0,0,1,2,1,5,0
510,4,0,0,4,0,1,0,0,5,3,1,2,1,0,0,1,0,5,0,9,0
511,3,2,1,2,0,0,0,0,0,2,1,2,1,1,1,0,1,2,1,5,0
512,4,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,2,1,5,0
513,5,0,0,0,1,1,0,1,1,0,1,2,1,0,0,1,0,4,0,9,0
514,5,0,1,0,0,0,0,0,0,1,1,2,1,0,0,0,1,2,1,5,0
515,5,0,2,5,0,0,0,0,8,3,1,1,1,1,1,0,0,2,1,5,0
516,3,2,0,3,0,0,0,0,4,1,1,3,1,0,0,1,0,3,0,9,0
517,5,6,0,2,0,0,0,0,0,2,1,2,1,4,1,0,0,4,1,2,0
518,3,4,0,2,0,0,0,0,5,0,1,1,1,0,0,1,0,5,0,9,0
519,3,5,0,3,0,0,0,0,5,0,1,1,1,0,0,1,0,5,0,9,0
520,6,8,0,6,0,0,0,0,5,2,2,2,1,0,0,1,0,5,0,9,1
521,3,2,0,2,0,0,0,0,0,0,1,3,1,0,0,0,1,2,1,5,0
522,3,1,2,0,0,1,0,1,0,3,1,1,1,0,0,1,0,5,0,7,0
523,5,2,1,2,0,0,2,0,1,0,1,2,1,0,0,0,1,4,1,4,0
524,2,0,0,0,0,0,0,0,4,2,1,2,1,0,0,1,0,3,0,9,0
525,3,2,0,2,0,0,0,0,5,3,1,3,1,0,0,1,0,5,0,9,0
526,3,3,0,2,1,1,0,1,0,4,2,11,1,0,0,1,0,5,0,7,0
527,4,0,0,0,0,1,0,1,0,4,1,1,1,0,0,1,0,5,0,7,0
528,4,11,0,1,1,0,2,1,0,2,1,2,1,0,0,1,0,5,0,7,0
529,6,3,0,5,0,2,1,1,0,3,1,3,1,0,0,1,0,5,0,7,0
530,2,0,0,4,1,1,0,1,1,4,1,7,1,0,0,1,0,4,0,9,0
531,3,5,0,3,0,0,0,0,4,1,1,5,1,0,0,1,0,3,0,9,0
532,6,10,2,0,0,0,0,0,7,1,2,2,1,0,0,0,0,1,1,1,0
533,3,0,0,3,0,0,2,1,0,1,2,2,1,0,0,1,0,5,0,7,0
534,4,0,0,0,0,0,0,0,4,4,1,4,1,0,0,1,0,3,0,9,0
535,4,0,1,4,1,1,2,0,0,3,1,2,1,1,1,0,1,2,1,5,0
536,3,2,0,2,0,0,0,0,1,4,2,1,1,0,0,0,1,4,1,4,1
537,7,8,0,2,0,1,0,1,7,2,1,1,1,0,0,0,0,1,1,1,0
538,4,6,0,1,0,0,0,0,5,1,1,1,1,0,0,1,0,5,0,9,0
539,4,1,0,1,0,1,0,0,4,2,1,3,1,0,0,1,0,3,0,9,0
540,4,3,2,3,0,0,0,0,4,3,1,1,1,0,0,1,0,3,0,9,0
541,3,5,1,2,1,0,0,0,5,3,1,2,1,0,0,1,0,5,0,9,0
542,4,2,0,2,0,0,0,0,0,4,1,1,1,0,0,0,1,2,1,5,0
543,4,0,0,1,0,2,1,0,5,4,1,10,1,0,0,1,0,5,0,9,0
544,5,0,0,5,1,0,0,1,0,0,1,1,1,0,0,1,0,5,0,7,0
545,2,5,1,3,0,0,0,0,0,2,1,1,1,0,0,0,1,2,1,5,0
546,5,0,2,5,0,0,0,0,0,4,1,4,1,0,0,0,1,2,1,5,0
547,5,0,0,5,0,1,0,1,0,0,1,2,1,0,0,1,0,5,0,7,0
548,2,2,1,1,0,1,0,1,8,3,1,3,1,0,0,0,0,2,1,5,0
549,4,4,0,0,0,0,0,1,1,4,1,1,1,0,0,1,0,4,0,9,0
550,3,10,0,0,0,1,0,0,0,2,1,2,1,0,0,0,1,2,1,5,0
551,2,7,1,1,0,0,0,0,7,2,1,2,1,1,1,0,0,1,1,1,1
552,3,5,1,3,0,1,0,0,4,4,1,2,1,0,0,1,0,3,0,9,0
553,2,7,1,1,0,0,0,0,0,2,1,2,1,0,0,0,1,2,1,5,0
554,3,5,0,2,0,0,0,0,0,2,1,3,1,0,0,0,1,2,1,5,0
555,2,5,1,2,0,1,0,0,4,1,1,4,1,0,0,1,0,3,0,9,0
556,3,10,0,5,1,1,0,0,4,4,3,1,1,0,0,1,0,3,0,9,1
557,3,2,0,1,0,1,0,1,0,3,1,3,1,0,0,1,0,5,0,7,0
558,2,5,1,2,0,1,0,0,4,3,1,3,1,0,0,1,0,3,0,9,0
559,3,6,0,2,0,0,0,0,5,1,1,2,1,0,0,1,0,5,0,9,0
560,4,2,0,2,0,0,0,0,5,1,1,1,1,0,0,1,0,5,0,9,0
561,3,10,0,2,0,0,0,1,0,3,1,2,1,0,0,1,0,5,0,7,0
562,3,5,2,3,1,1,0,1,1,2,1,4,1,0,0,1,0,4,0,9,0
563,4,8,0,5,1,2,1,1,0,1,1,2,1,0,0,1,0,5,0,7,0
564,3,5,0,3,0,1,0,0,8,3,1,1,1,0,0,0,0,2,1,5,1
565,3,0,0,3,0,0,0,0,2,4,1,3,1,0,0,0,0,3,1,8,0
566,4,5,2,3,1,1,2,1,0,0,1,3,1,0,0,1,0,5,0,7,0
567,5,0,0,1,0,1,0,0,2,0,1,4,1,0,0,0,0,3,1,8,0
568,3,0,1,4,0,0,2,0,4,1,1,1,1,0,0,1,0,3,0,9,0
569,3,2,1,2,0,0,2,0,5,4,1,6,1,0,0,1,0,5,0,9,0
570,3,6,0,2,0,0,0,0,4,0,1,1,0,1,2,0,0,4,1,1,1
571,3,0,0,0,0,1,2,1,4,2,1,1,1,0,0,0,0,4,1,1,0
572,3,9,0,5,0,1,0,0,5,2,1,2,1,0,0,1,0,5,0,9,0
573,4,1,0,1,0,1,0,0,2,3,1,1,1,0,0,0,0,3,1,8,0
574,4,0,0,4,0,0,2,0,4,2,1,3,1,0,0,1,0,3,0,9,0
575,3,2,0,2,0,0,2,0,5,1,1,1,1,0,0,1,0,5,0,9,0
576,4,2,1,2,0,1,0,0,5,2,3,3,1,0,0,0,0,5,1,1,0
577,3,2,0,2,0,0,0,0,2,0,1,1,1,0,0,0,0,3,1,8,0
578,4,0,2,0,0,2,1,1,0,2,1,1,1,0,0,1,0,5,0,7,0
579,3,0,1,0,0,1,0,1,8,3,1,2,1,0,0,0,0,2,1,5,0
580,4,2,2,4,0,1,0,1,4,2,1,1,1,0,0,1,0,3,0,9,0
581,3,5,0,0,0,1,2,0,4,3,3,5,1,0,0,1,0,3,0,9,1
582,3,5,1,3,0,1,0,0,1,0,1,2,1,0,0,0,1,4,1,4,1
583,4,1,0,0,0,1,2,0,0,1,1,2,1,0,0,0,1,2,1,5,0
584,3,2,2,1,0,1,0,0,2,2,1,3,1,0,0,0,0,3,1,8,0
585,3,5,0,1,0,0,0,1,0,3,1,6,1,0,0,1,0,5,0,7,0
586,3,5,1,2,0,0,0,1,0,1,1,1,1,0,0,1,0,5,0,7,0
587,4,6,0,5,1,1,0,1,0,0,1,1,1,0,0,1,0,5,0,7,0
588,3,6,1,1,0,0,2,0,0,0,1,2,1,0,0,0,1,2,1,5,0
589,7,6,0,6,0,0,0,0,5,0,1,1,0,6,2,0,0,5,1,1,1
590,3,5,0,3,0,2,1,1,0,1,2,2,1,0,0,1,0,5,0,7,0
591,3,2,1,1,0,0,0,1,4,4,1,4,1,0,0,1,0,3,0,9,0
592,3,2,1,2,0,1,0,1,0,2,1,1,1,0,0,1,0,5,0,7,0
593,4,5,2,1,0,0,0,0,4,3,1,1,1,0,0,1,0,3,0,9,0
594,5,4,0,2,1,1,0,0,4,2,1,4,1,0,0,1,0,3,0,9,0
595,3,0,2,0,0,0,0,1,1,3,1,1,1,0,0,1,0,4,0,9,0
596,3,0,0,4,0,0,0,1,0,0,1,6,1,0,0,1,0,5,0,7,0
597,3,5,1,2,0,0,2,0,8,2,2,6,1,1,1,0,0,2,1,5,0
598,3,5,0,0,0,0,0,0,0,2,1,1,1,0,0,0,1,2,1,5,0
599,3,2,1,1,0,1,2,1,1,0,1,2,1,0,0,1,0,4,0,9,0
600,3,7,1,2,1,1,0,1,1,3,2,1,1,0,0,1,0,4,0,9,1
601,5,4,0,2,0,1,0,0,5,0,1,3,1,0,0,1,0,5,0,9,0
602,3,5,0,2,0,0,0,1,4,1,1,2,1,0,0,1,0,3,0,9,0
603,3,7,1,6,1,0,0,1,0,2,1,2,1,0,0,1,0,5,0,7,0
604,4,0,0,1,0,1,0,0,8,2,1,2,1,1,1,0,0,2,1,5,0
605,5,2,0,0,0,1,0,0,5,3,1,14,1,0,0,1,0,5,0,9,0
606,5,8,0,1,0,0,0,1,0,2,1,3,1,0,0,1,0,5,0,7,0
607,5,8,2,1,0,0,0,0,1,4,1,2,1,0,0,0,1,4,1,4,0
608,5,5,0,2,1,1,0,1,1,3,1,2,1,0,0,1,0,4,0,9,0
609,4,5,1,2,0,1,0,0,2,2,1,1,0,2,1,0,1,7,1,2,1
610,3,0,0,4,0,1,0,0,4,0,1,2,1,0,0,1,0,3,0,9,0
611,4,2,0,1,0,0,0,0,0,4,1,1,1,1,1,0,1,2,1,5,0
612,3,0,1,1,0,0,0,0,0,3,1,1,1,0,0,0,1,2,1,5,0
613,3,1,0,1,0,0,2,0,0,4,1,1,1,0,0,0,1,2,1,5,0
614,3,2,0,1,0,0,0,1,0,2,1,4,1,0,0,1,0,5,0,7,0
615,4,11,1,6,1,0,0,1,1,0,1,2,1,0,0,1,0,4,0,9,0
616,5,5,0,2,0,0,0,0,4,0,1,1,1,0,0,1,0,3,0,9,0
617,4,0,0,5,1,1,0,1,0,0,1,1,1,0,0,1,0,5,0,7,0
618,3,2,0,2,0,1,0,1,0,1,1,2,1,0,0,1,0,5,0,7,0
619,3,1,0,3,0,0,0,0,8,3,1,2,0,1,2,0,0,6,1,2,1
620,5,6,0,2,0,0,0,1,0,0,1,1,1,0,0,1,0,5,0,7,0
621,3,6,0,2,0,1,0,1,0,3,1,3,1,0,0,1,0,5,0,7,0
622,3,0,0,5,0,1,0,0,0,2,1,3,1,0,0,0,1,2,1,5,0
623,3,6,0,2,0,0,0,0,8,3,2,1,1,0,0,0,0,2,1,5,0
624,5,2,0,2,0,0,2,0,5,0,1,1,1,1,1,0,1,7,1,4,1
625,2,1,1,1,1,1,0,0,4,4,2,4,1,0,0,1,0,3,0,9,1
626,5,6,0,3,0,0,2,1,0,4,1,1,1,0,0,1,0,5,0,7,0
627,3,2,0,2,0,0,2,0,5,0,1,1,1,0,0,0,1,7,1,4,0
628,3,2,1,1,0,0,0,0,0,3,1,1,1,1,1,0,1,2,1,5,0
629,2,2,0,3,0,1,0,0,0,3,2,1,1,0,0,0,1,2,1,5,0
